,query,gold_answer,model_answer
20,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Long wait times for the drive-thru. They jerk you around with their open/close times, too. They close at eleven, I drove by at 10 after ten and they said they were closed for the night.""",1,1
21,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always super good my favorite restaurant all across the United States""",5,5
22,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always enjoy the food and prices at McDonald's.  Only drawback is the wait time on line.""",4,5
23,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""You would find the Covid-19 vaccine here before you found a working ice cream machine""",2,3
24,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast service food good but pricey""",4,0
25,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was good quick fresh..""",4,5
26,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They just hung up on me when I was talking. It was not relating to poor connection.""",1,3
27,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got the bundle good deal something for everyone.""",4,0
28,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was good and cashier was friendly. Restaurant and bathrooms were clean.""",4,5
29,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its not bad!! They made my burger perfect when i took it out of the box lol""",3,5
30,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good customer service, and correct stuff that was ordered. Verry professional.""",4,Five
31,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They dont have good customer service. Plus they dont listen to customers.""",1,3
32,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Night crew was very polite. Food was delicious. No complaints""",5,5
33,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Doesn't honor coupons when they clearly state at McDonald's nationwide. Managers are rude.""",1,1
34,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I had a drink n cheese burger n the burger n cheese was colder the ketchup.... it's rare to ever get a hot chburger at McDonald's""",1,3
35,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""This was the worst. They had no fountain drinks and the water they substituted for it was warm.""",1,1
36,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pleasant and very good thankfully they fixed the order right""",5,good
37,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very nice and courteous people the food was delicious and cooked well""",5,5
38,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They're the best, their employees are very courteous and helpful!!!""",5,5
39,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always enjoy Mcdees.....
Pretty clean bathrooms, as well as their overall interior.""",5,5
40,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was very very slow  , then the food was barely warm.""",4,1
41,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Waited in the drive up.10 minutes. Should had the man in front park instead of waiting at yhe window for his stuff.""",1,1
42,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always have puppy treats for my fur baby""",5,5
43,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The McDonalds in Brodheadsville is one of the worst McDonalds I've ever experienced. Its sad our own hometown McDonalds is the way it is""",1,1
44,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Paid$4.01 for what used to be $1.00 to greedy for me never again""",1,0
45,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I go here for lunch all the time and I've never had a problem""",5,5
46,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Chicken nuggets and fries are very tasty but felt horrible rest of the day and next day too...probably all the fillers and stuff...""",3,3
47,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great had just come from getting our great grandson a haircut""",5,5
48,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's Mc d's, food is always good even if it's bad for youï¿½ï¿½ï¿""",5,0
49,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They have a fireplace that they never use so it's always freezing. Maybe put some heat on.""",3,3
50,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Big place sort of empty but great customer service""",4,great service
51,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""This place is so good but the food really is no good for you. LOL""",5,3
52,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food is always hot.  If you use there new app it doesn't always work""",5,3
53,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Wost McDonald's ever very nasty manager Anna And the employee's are rude and nasty""",1,3
54,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast, fresh & hot! Staff was very nice! Great job! ï¿½ï¿½ï¿""",5,
55,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent fast food place.. excellent in and out food chain.""",5,5
56,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""If they got my order correct I'd be shocked.""",3,0
57,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They suck got 4 bacon doulbles and didn't get any bacon on them not the first time either""",1,1
58,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Foods terrible slowest McDonald's I've ever been to wouldn't recommend to my worst enemy ï¿½ï¿½ï¿½ï¿½""",1,1
59,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No complaints. Food was fresh.""",5,Great food.
60,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The one complaint is the put food in a bag that is too small to close, food gets cold quickly.""",3,1
61,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The breakfast sandwich was burnt and also hard as a rock. Broke my tooth..ï¿½ï¿½ï¿½ï¿½ï¿½ï""",1,1
62,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean and inexpensive. If faster would have been 5 stars.""",4,Five stars
63,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of receipt paper, muffin on my english muffin was as hard as a hockey puck.""",1,1
64,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ok but sometimes food not the best""",4,0
65,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always get my order wrong and I ordered. Bacon and it wasn't even cooked""",1,1
66,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick service and the staff is very friendlyï¿½""",5,5
67,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was fast and the staff was great""",4,great service
68,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good service...crappy food fries were old same as nuggets""",1,good
69,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Disrespectful staff""",1,iii
70,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Everything was fresh, nothing better than fresh ï¿½ï¿½ï¿½""",5,0
71,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very polite servers.  Food neatly packaged.""",5,Five stars
72,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My bagel sandwich was stale. Bottom could not even eat. Very disappointed for the price.""",1,1
73,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They threw me and my friends out that were doing business and not buying anything""",2,2
74,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lady was very helpful and polite, food was ok""",3,5
75,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was ok. Waited too long to get my food""",2,1
76,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""second time 4/11/19 bethlehem
Now 4/12/19 broadheadville
Was given wrong order.""",1,0
77,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Made me wait in the annoying end of the sidewalk spot only to give me cold food and a watered down iced coffee""",3,1
78,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The always have a smile on there face and are very helpful and polite.""",5,5
79,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Inconsistent inconsistent that's the truth. Also they don't clean the edges of the booths. Gross""",2,1
80,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service is hit or miss.  Give you fries that are half full.""",2,0
81,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Associate was very nice and helpful""",5,0
82,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow  came home and order was missing 2 sandwiches""",1,1
83,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great service. Very clean""",5,Great service
84,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Improved service. Clean. Very courteous crew. Improvement""",4,Five
85,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Gift card didn't work AGAIN. No help from clerk  Rude.""",1,1
86,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good food but really long wait""",3,5
87,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast is the best meal of the day. Pancakes are good.""",3,5
88,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer friendly buns are always fresh.""",4,5
89,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Who forgets to put meat on a sandwich? Brodheadsville MC Donalds that's who. I mean really?""",1,0
90,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hash browns are always cold and under-cooked.""",2,0
91,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ordered a large fry and they were burnt had to go back and they were still overdone""",2,3
92,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of ketchup had to get packets of them. Cashier seems a little stressed.""",4,3
93,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast drive thru. Hot fresh fries.""",4,5
94,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Even after expressing items that were missing they still got it wrong""",2,3
95,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""30 minutes in drive thru.... Ridiculous""",2,0
96,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its McDonald's.  Everything was fine.""",5,5
97,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast was very good hit the spot""",5,5
98,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service ever. Slow and always forget items.""",1,Worst service ever. Worst service ever. Slow and never forget items.
99,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great workers and great people there""",5,5
100,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people . great job thank you""",5,0
101,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I always order special food, they usually get it right at this location.""",4,5
102,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the food and their fast service""",5,0
103,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""You order, you get what you expect most the time, it's McDonald's ehhh.""",5,3
104,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""There is no wait you get your food right away and there food is awesome""",5,5
105,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's, always great everywhere.""",5,5
106,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and they made my order wrong :(""",3,1
107,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service wasn't the best and my food was cold""",1,1
108,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The cashier was friendly and pretty fast.""",4,5
109,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Coffee was made the way I asked. And I love Mc griddles.""",4,5
110,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service, overall, better than most McDs.""",5,5
111,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's. If you're reading reviews to decide which McDonald's to go to, you need a hobby.""",4,5
112,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow for fast food
And milk shake machine is always down""",3,1
113,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""In the Happy Meal they forgot the apple juice""",4,3
114,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always hot food and good service""",5,0
115,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Consistently bad as we
Have become conditioned to expect and except.""",2,2
116,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Don't go here!!!!! I regret it every time I give it another chance.""",1,1
117,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's you know. Fast food. Had an egg mcmuffen.""",5,5
118,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""As always, good food for a good price.""",5,5
119,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love having breakfast when e we I want""",4,5
120,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer service here was good""",5,i was very impressed with the service and the food. the food was great.
121,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got order correct. Its a good day.""",5,5
122,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The food was cold, French fries awful""",1,0
123,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick and easy, always a decent cup of coffee!""",4,5
124,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great friendly service good food""",5,Great service and great food
125,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lovely breakfast.  Comfortable dining room""",5,Five Stars
126,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The app does not work 75% of the time. Must be fixed!!""",5,The app does not work 75% of the time
127,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was cold ï¿½ï""",4,0
128,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always mess up my order""",2,0
129,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Too much money to pay for mostly bun with your burgef""",5,2
130,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service wrong order""",1,0
131,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food isn't cooked and very slow""",3,1
132,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Says 24 hours went there at 12:30 and they were closed""",1,3
133,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's ok if in hurry for food for supper""",2,1
134,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and the girl behind the counter was rude""",1,1
135,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I went for a sundae, & of course I enjoyed it.""",5,5
136,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its a McDonald's. Its gross. Smells like pee.""",1,3
137,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food very fresh""",5,Delicious
138,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Mickey D""s is just what it is ...""",2,0
139,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They say there open 24 hours and they were closed by 12am""",1,24
140,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The sturgeon was fantastic. Cooked to perfection!""",4,5
141,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Go ahead and get poisoned. I deffinently wont be.""",1,0
142,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very fast workers""",5,0
143,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always get orders wrong""",1,1
144,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Never fails, always hits the spot lol""",5,0
145,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place .  Friendly people.  Great music""",5,Great place to go for a date
146,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst McDonald's I have ever been to""",2,0
147,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It is fast food, what is there to say?""",3,0
148,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My kids love the food""",5,5
149,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonald's what can I say.""",5,3
150,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good fries shakes suck""",4,0
151,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Full service McDonald's and they bring your food out to you.""",5,5
152,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hashbrowns were super fresh.""",3,0
153,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I love this as a place to go after school with my friends.""",5,5
154,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonalds. Friendly staff and got the order right.""",5,5
155,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Under construction, did the best under circumstances""",2,0
156,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food cold. No napkins.  Employees rude""",1,No
157,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the underrated Filet O Fishï¿½ï¿½ï¿""",4,0
158,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people food is fast""",4,good
159,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people.  Nice atmosphere and clean.""",5,5
160,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great Manager and quick""",4,Great Manager
161,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great price,  good food""",4,Great food and great service
162,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fresh food E-Z Parking nice people""",4,rated 5
163,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Filet of fish delicious!!""",4,a great fish
164,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Super yummy vanilla milkshake!""",5,Great shake!
165,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Close to work call ahead ordering""",5,0
166,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people fast service""",5,rated 5
167,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its mcdonalds, just went because u was short on time""",1,0
168,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""What can I really say about Mickey D""",3,0
169,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly and respectful and fast""",5,rated 5
170,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""NVR liked McD's.  NVR eat here.""",2,0
171,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow service in drive thru...""",3,0
172,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No Entry. Just window orders""",5,No Entry
173,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast and very friendly service""",4,Definitely recommend!
174,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pleasant atmosphere, clean and friendly""",5,Definitely a great place to go for a quick bite.
175,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""it's fine""",3,4
176,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People had a good sense of humor""",2,5
177,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""the wait is long and the cashiers are rude""",2,1
178,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Regular McDonald's with a breakfast all day menu.""",4,0
179,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place Moderate Prices""",1,Great place to go for a quick meal.
180,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got good service there""",4,good service
181,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent place bring the family""",5,a great place to go for a quick meal
182,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Burgers were dry and tasteless""",1,1
183,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Not that healthy, but tastes good.""",4,0
184,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always rushing and always forget something""",1,0
185,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean, and workers are friendly enough.""",3,0
186,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lisa is a sweet lady""",5,5
187,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very good burgers.""",4,Five
188,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean restrooms and tasty fries""",5,a great place to grab a quick bite
189,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Was a little slow in the drive trough""",3,3
190,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""didn't get the sauces I asked for""",2,1
191,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People work there sucks.""",1,0
192,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great!! Fresh food!!! Nice and hot!!!""",5,5
193,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food is always fresh""",5,0
194,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Delicious food, clean place""",5,rated 5
195,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I very rarely eat here""",2,0
196,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the caramel frappes""",5,0
197,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast and friendly staff""",5,Definitely a great place to stay.
198,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very good""",5,Five
199,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The food was not that great""",3,The food was not great.
200,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Well for a mcd's, it was decent""",4,5
201,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Stop by eat then leave!""",3,0
202,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The shake machine is never working.""",3,1
203,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good breakfast special""",4,a great breakfast
204,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food always cold""",1,0
205,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean and well kept...""",5,Five Stars
206,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very quick, and delicious""",3,Delicious!
207,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast food""",5,0
208,"Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Everybody loves McD's""",4,0
