,query,gold_answer,model_answer
10,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonalds.  Who doesn't love it.  Went through drive thru and staff pleasant.""",5,3
11,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I waited over 15 minutes in drive thru after I paid and got to the pickup window . Was asked pull-up and wait .""",1,1
12,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""VERY, VERY Friendly and helpful people. Almost treat ya like family when you walk in. I stop there frequently ï¿½ï¿½ï¿""",5,0
13,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good place for a fast food meal! The restaurant was clean!, and the service was good!""",4,5
14,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""A little slow taking the order but the kid enjoyed the center pieces and decorations""",4,5
15,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""yaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ll m""",5,0
16,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Typical visit. But what sucked was, by the time we got our food, the fries were cold. :(""",3,1
17,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I took my grandson to McDonald's in Broadheadsville today for his Birthday and the service and food was great!""",5,5
18,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Big Macs are outstanding the the milkshakes I look forward to and the atmosphere is nice would be nice if they had TVs""",5,5
19,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Would have been five stars but our fries were old and refried""",3,3
20,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Long wait times for the drive-thru. They jerk you around with their open/close times, too. They close at eleven, I drove by at 10 after ten and they said they were closed for the night.""",1,1
21,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always super good my favorite restaurant all across the United States""",5,5
22,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always enjoy the food and prices at McDonald's.  Only drawback is the wait time on line.""",4,5
23,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""You would find the Covid-19 vaccine here before you found a working ice cream machine""",2,0
24,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast service food good but pricey""",4,0
25,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was good quick fresh..""",4,Great food
26,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They just hung up on me when I was talking. It was not relating to poor connection.""",1,3
27,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got the bundle good deal something for everyone.""",4,0
28,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was good and cashier was friendly. Restaurant and bathrooms were clean.""",4,5
29,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its not bad!! They made my burger perfect when i took it out of the box lol""",3,5
30,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good customer service, and correct stuff that was ordered. Verry professional.""",4,Five
31,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They dont have good customer service. Plus they dont listen to customers.""",1,3
32,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Night crew was very polite. Food was delicious. No complaints""",5,5
33,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Doesn't honor coupons when they clearly state at McDonald's nationwide. Managers are rude.""",1,1
34,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I had a drink n cheese burger n the burger n cheese was colder the ketchup.... it's rare to ever get a hot chburger at McDonald's""",1,3
35,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""This was the worst. They had no fountain drinks and the water they substituted for it was warm.""",1,1
36,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pleasant and very good thankfully they fixed the order right""",5,good
37,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very nice and courteous people the food was delicious and cooked well""",5,5
38,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They're the best, their employees are very courteous and helpful!!!""",5,5
39,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always enjoy Mcdees.....
Pretty clean bathrooms, as well as their overall interior.""",5,5
40,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was very very slow  , then the food was barely warm.""",4,1
41,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Waited in the drive up.10 minutes. Should had the man in front park instead of waiting at yhe window for his stuff.""",1,1
42,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always have puppy treats for my fur baby""",5,0
43,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The McDonalds in Brodheadsville is one of the worst McDonalds I've ever experienced. Its sad our own hometown McDonalds is the way it is""",1,1
44,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Paid$4.01 for what used to be $1.00 to greedy for me never again""",1,0
45,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I go here for lunch all the time and I've never had a problem""",5,5
46,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Chicken nuggets and fries are very tasty but felt horrible rest of the day and next day too...probably all the fillers and stuff...""",3,3
47,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great had just come from getting our great grandson a haircut""",5,5
48,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's Mc d's, food is always good even if it's bad for youï¿½ï¿½ï¿""",5,0
49,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They have a fireplace that they never use so it's always freezing. Maybe put some heat on.""",3,3
50,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Big place sort of empty but great customer service""",4,great service
51,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""This place is so good but the food really is no good for you. LOL""",5,3
52,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food is always hot.  If you use there new app it doesn't always work""",5,3
53,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Wost McDonald's ever very nasty manager Anna And the employee's are rude and nasty""",1,3
54,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast, fresh & hot! Staff was very nice! Great job! ï¿½ï¿½ï¿""",5,
55,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent fast food place.. excellent in and out food chain.""",5,5
56,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""If they got my order correct I'd be shocked.""",3,0
57,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They suck got 4 bacon doulbles and didn't get any bacon on them not the first time either""",1,1
58,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Foods terrible slowest McDonald's I've ever been to wouldn't recommend to my worst enemy ï¿½ï¿½ï¿½ï¿½""",1,1
59,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No complaints. Food was fresh.""",5,Great food.
60,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The one complaint is the put food in a bag that is too small to close, food gets cold quickly.""",3,1
61,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The breakfast sandwich was burnt and also hard as a rock. Broke my tooth..ï¿½ï¿½ï¿½ï¿½ï¿½ï""",1,1
62,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean and inexpensive. If faster would have been 5 stars.""",4,Five stars
63,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of receipt paper, muffin on my english muffin was as hard as a hockey puck.""",1,1
64,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ok but sometimes food not the best""",4,0
65,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always get my order wrong and I ordered. Bacon and it wasn't even cooked""",1,1
66,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick service and the staff is very friendlyï¿½""",5,Definitely recommend this place.
67,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was fast and the staff was great""",4,great service
68,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good service...crappy food fries were old same as nuggets""",1,good
69,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Disrespectful staff""",1,iii
70,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Everything was fresh, nothing better than fresh ï¿½ï¿½ï¿½""",5,0
71,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very polite servers.  Food neatly packaged.""",5,Five stars
72,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My bagel sandwich was stale. Bottom could not even eat. Very disappointed for the price.""",1,1
73,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They threw me and my friends out that were doing business and not buying anything""",2,2
74,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lady was very helpful and polite, food was ok""",3,5
75,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was ok. Waited too long to get my food""",2,1
76,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""second time 4/11/19 bethlehem
Now 4/12/19 broadheadville
Was given wrong order.""",1,0
77,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Made me wait in the annoying end of the sidewalk spot only to give me cold food and a watered down iced coffee""",3,1
78,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The always have a smile on there face and are very helpful and polite.""",5,5
79,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Inconsistent inconsistent that's the truth. Also they don't clean the edges of the booths. Gross""",2,2
80,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service is hit or miss.  Give you fries that are half full.""",2,0
81,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Associate was very nice and helpful""",5,0
82,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow  came home and order was missing 2 sandwiches""",1,1
83,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great service. Very clean""",5,Great service
84,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Improved service. Clean. Very courteous crew. Improvement""",4,Five
85,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Gift card didn't work AGAIN. No help from clerk  Rude.""",1,1
86,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good food but really long wait""",3,good
87,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast is the best meal of the day. Pancakes are good.""",3,5
88,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer friendly buns are always fresh.""",4,0
89,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Who forgets to put meat on a sandwich? Brodheadsville MC Donalds that's who. I mean really?""",1,0
90,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hash browns are always cold and under-cooked.""",2,0
91,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ordered a large fry and they were burnt had to go back and they were still overdone""",2,3
92,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of ketchup had to get packets of them. Cashier seems a little stressed.""",4,3
93,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast drive thru. Hot fresh fries.""",4,0
94,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Even after expressing items that were missing they still got it wrong""",2,3
95,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""30 minutes in drive thru.... Ridiculous""",2,0
96,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its McDonald's.  Everything was fine.""",5,5
97,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast was very good hit the spot""",5,5
98,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service ever. Slow and always forget items.""",1,Worst service ever. Worst service ever.
99,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great workers and great people there""",5,0
100,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people . great job thank you""",5,0
101,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I always order special food, they usually get it right at this location.""",4,5
102,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the food and their fast service""",5,iii
103,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""You order, you get what you expect most the time, it's McDonald's ehhh.""",5,3
104,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""There is no wait you get your food right away and there food is awesome""",5,5
105,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's, always great everywhere.""",5,5
106,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and they made my order wrong :(""",3,1
107,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service wasn't the best and my food was cold""",1,1
108,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The cashier was friendly and pretty fast.""",4,5
109,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Coffee was made the way I asked. And I love Mc griddles.""",4,5
110,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service, overall, better than most McDs.""",5,5
111,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's. If you're reading reviews to decide which McDonald's to go to, you need a hobby.""",4,5
112,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow for fast food
And milk shake machine is always down""",3,1
113,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""In the Happy Meal they forgot the apple juice""",4,3
114,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always hot food and good service""",5,0
115,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Consistently bad as we
Have become conditioned to expect and except.""",2,0
116,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Don't go here!!!!! I regret it every time I give it another chance.""",1,1
117,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's you know. Fast food. Had an egg mcmuffen.""",5,5
118,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""As always, good food for a good price.""",5,5
119,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love having breakfast when e we I want""",4,5
120,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer service here was good""",5,i was very impressed with the service and the food. the food was great.
121,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got order correct. Its a good day.""",5,5
122,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The food was cold, French fries awful""",1,0
123,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick and easy, always a decent cup of coffee!""",4,5
124,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great friendly service good food""",5,Great service and great food
125,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lovely breakfast.  Comfortable dining room""",5,a great breakfast
126,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The app does not work 75% of the time. Must be fixed!!""",5,0
127,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was cold ï¿½ï""",4,0
128,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always mess up my order""",2,0
129,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Too much money to pay for mostly bun with your burgef""",5,2
130,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service wrong order""",1,0
131,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food isn't cooked and very slow""",3,1
132,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Says 24 hours went there at 12:30 and they were closed""",1,3
133,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's ok if in hurry for food for supper""",2,0
134,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and the girl behind the counter was rude""",1,1
135,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I went for a sundae, & of course I enjoyed it.""",5,5
136,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its a McDonald's. Its gross. Smells like pee.""",1,3
137,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food very fresh""",5,good
138,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Mickey D""s is just what it is ...""",2,0
139,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They say there open 24 hours and they were closed by 12am""",1,0
140,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The sturgeon was fantastic. Cooked to perfection!""",4,5
141,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Go ahead and get poisoned. I deffinently wont be.""",1,0
142,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very fast workers""",5,0
143,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always get orders wrong""",1,0
144,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Never fails, always hits the spot lol""",5,0
145,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place .  Friendly people.  Great music""",5,Great place to go for a date
146,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst McDonald's I have ever been to""",2,0
147,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It is fast food, what is there to say?""",3,0
148,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My kids love the food""",5,5
149,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonald's what can I say.""",5,3
150,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good fries shakes suck""",4,0
151,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Full service McDonald's and they bring your food out to you.""",5,5
152,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hashbrowns were super fresh.""",3,0
153,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I love this as a place to go after school with my friends.""",5,5
154,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonalds. Friendly staff and got the order right.""",5,5
155,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Under construction, did the best under circumstances""",2,0
156,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food cold. No napkins.  Employees rude""",1,No
157,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the underrated Filet O Fishï¿½ï¿½ï¿""",4,0
158,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people food is fast""",4,good
159,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people.  Nice atmosphere and clean.""",5,5
160,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great Manager and quick""",4,Great Manager
161,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great price,  good food""",4,Great food and great service
162,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fresh food E-Z Parking nice people""",4,rated 5
163,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Filet of fish delicious!!""",4,a great fish
164,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Super yummy vanilla milkshake!""",5,Great shake!
165,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Close to work call ahead ordering""",5,0
166,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people fast service""",5,rated 5
167,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its mcdonalds, just went because u was short on time""",1,0
168,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""What can I really say about Mickey D""",3,0
169,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly and respectful and fast""",5,rated 5
170,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""NVR liked McD's.  NVR eat here.""",2,0
171,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow service in drive thru...""",3,0
172,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No Entry. Just window orders""",5,No Entry
173,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast and very friendly service""",4,i love the service
174,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pleasant atmosphere, clean and friendly""",5,Definitely a great place to go for a quick bite.
175,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""it's fine""",3,4
176,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People had a good sense of humor""",2,5
177,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""the wait is long and the cashiers are rude""",2,1
178,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Regular McDonald's with a breakfast all day menu.""",4,0
179,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place Moderate Prices""",1,Great place to go for a quick meal
180,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got good service there""",4,good service
181,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent place bring the family""",5,a great place to go for a quick meal
182,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Burgers were dry and tasteless""",1,1
183,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Not that healthy, but tastes good.""",4,0
184,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always rushing and always forget something""",1,0
185,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean, and workers are friendly enough.""",3,0
186,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lisa is a sweet lady""",5,5
187,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very good burgers.""",4,Five
188,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean restrooms and tasty fries""",5,a great place to grab a quick bite
189,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Was a little slow in the drive trough""",3,0
190,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""didn't get the sauces I asked for""",2,1
191,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People work there sucks.""",1,0
192,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great!! Fresh food!!! Nice and hot!!!""",5,5
193,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food is always fresh""",5,0
194,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Delicious food, clean place""",5,rated 5
195,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I very rarely eat here""",2,0
196,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the caramel frappes""",5,0
197,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast and friendly staff""",5,Definitely a great place to stay.
198,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very good""",5,5
199,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The food was not that great""",3,0
200,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Well for a mcd's, it was decent""",4,5
201,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Stop by eat then leave!""",3,0
202,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The shake machine is never working.""",3,0
203,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good breakfast special""",4,a great breakfast
204,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food always cold""",1,0
205,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean and well kept...""",5,a great value
206,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very quick, and delicious""",3,Great for a quick meal.
207,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast food""",5,0
208,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Everybody loves McD's""",4,0
209,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good for a quick stop.""",5,5
210,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very quick service""",5,Great service
211,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick n easy....""",5,0
212,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""they have maggots""",1,0
213,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Drive thru only""",1,0
214,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pancakes were great!""",4,Great!
215,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good service and good food""",2,good food
216,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? """"I'm Lovin' It""""",5,0
217,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Just a nice Mc Donald's""",4,0
218,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great service""",5,Great service
219,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Nice&clean,happy atmosphere.""",4,0
220,"Answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good food and service""",5,Definitely a great place to go for a quick meal.
