,query,gold_answer,model_answer
0,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) AND ( NOT ( TRUE ) )""",FALSE,FALSE
1,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( NOT (FALSE) ) ) NAND ( TRUE )""",TRUE,FALSE
2,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) NAND ( NOT (FALSE) )""",FALSE,FALSE
3,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) NAND ( FALSE ) ) NAND ( FALSE )""",TRUE,True
4,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( TRUE ) OR ( FALSE ) ) AND ( NOT ( TRUE ) ) ) XOR ( NOT ( TRUE ) )""",FALSE,( NOT ( TRUE ) )
5,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) NAND ( ( NOT (FALSE) ) NOR ( NOT (FALSE) ) )""",TRUE,FALSE
6,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XAND ( ( NOT (FALSE) ) XNOR ( TRUE ) )""",TRUE,FALSE
7,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XOR ( NOT ( TRUE ) )""",FALSE,FALSE
8,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XNOR ( ( FALSE ) XOR ( FALSE ) )""",TRUE,FALSE
9,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT (FALSE) ) NOR ( FALSE ) ) OR ( NOT (FALSE) )""",TRUE,( NOT (FALSE) )
10,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( NOT ( TRUE ) ) ) AND ( NOT ( NOT (FALSE) ) )""",FALSE,FALSE
11,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT (FALSE) ) NOR ( FALSE ) ) XAND ( NOT ( TRUE ) )""",TRUE,(FALSE)
12,"Answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) XAND ( NOT (FALSE) ) ) XOR ( FALSE )""",TRUE,FALSE
